"year","month","rain","sum","count","duration_bom_stn","severity_bom_stn","duration_bom_stn_declared","severity_bom_stn_declared","duration_awap","severity_awap","duration_awap_declared","severity_awap_declared","duration_emast","severity_emast","duration_emast_declared","severity_emast_declared","rain_bom_stn","rain_awap","rain_emast"
1961,6,47,-2.98305084745763,1,1,-2.36220472440945,FALSE,FALSE,1,-2.10526315789474,FALSE,FALSE,NA,NA,NA,NA,31.9,32.7999992370605,NA
1961,7,37.8,-6.10169491525424,2,2,-4.59842519685039,FALSE,FALSE,2,-4,FALSE,FALSE,NA,NA,NA,NA,40.7,39.4000015258789,NA
1961,8,188.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,151.1,149.899993896484,NA
1961,9,29.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,20.5,19,NA
1961,10,73.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,53.6,64.9000015258789,NA
1961,11,448.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,391.3,421.700012207031,NA
1961,12,145.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,156,135.300003051758,NA
1962,1,167.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,219.5,204.300003051758,NA
1962,2,142.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,139,137.399993896484,NA
1962,3,52.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,40.7,43.7000007629395,NA
1962,4,51.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,30.4,31.8999996185303,NA
1962,5,243.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,217,224.399993896484,NA
1962,6,2.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,2.8,1,NA
1962,7,64.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,61.5,55.5999984741211,NA
1962,8,90,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,76,77.5999984741211,NA
1962,9,79,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,87.4,75,NA
1962,10,28.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,33.5,27.3999996185303,NA
1962,11,14.2,-2.63247863247863,1,1,-1.48031496062992,FALSE,FALSE,1,-1.82456140350877,FALSE,FALSE,NA,NA,NA,NA,16.8,13,NA
1962,12,170,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,190.7,195.800003051758,NA
1963,1,154.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,151.8,173.300003051758,NA
1963,2,78.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,86.6,86.8000030517578,NA
1963,3,285.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,201.7,214.699996948242,NA
1963,4,225.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,184.6,218.100006103516,NA
1963,5,187.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,174,159.399993896484,NA
1963,6,173.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,142.2,133.300003051758,NA
1963,7,39.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,24,25.6000003814697,NA
1963,8,200.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,154.1,160.399993896484,NA
1963,9,42.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,50.1,48.9000015258789,NA
1963,10,52.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,42.3,42.7999992370605,NA
1963,11,51.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,45.8,47.5,NA
1963,12,207.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,202.9,197.5,NA
1964,1,23.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,12.2,17.1000003814697,NA
1964,2,30.5,-1.12820512820513,1,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,29.9,32.5,NA
1964,3,133.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,99.6,102.400001525879,NA
1964,4,125.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,119.5,131.5,NA
1964,5,28.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,10,11.1000003814697,NA
1964,6,353.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,304.5,317.399993896484,NA
1964,7,9.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,7.4,8.10000038146973,NA
1964,8,30.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,44.7,34.2000007629395,NA
1964,9,15.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,9.1,13.3000001907349,NA
1964,10,79,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,68.5,82.3000030517578,NA
1964,11,74.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,74.1,69.0999984741211,NA
1964,12,39.6,-2.83760683760684,1,1,-2.17322834645669,FALSE,FALSE,1,-1.89473684210526,FALSE,FALSE,NA,NA,NA,NA,37.6,37,NA
1965,1,26.2,-5.67521367521367,2,2,-4.64941882264717,FALSE,FALSE,2,-4.05402887750349,FALSE,FALSE,NA,NA,NA,NA,26.5,24.6000003814697,NA
1965,2,15.1,-8.92307692307692,3,3,-8.01449818772653,FALSE,FALSE,3,-7.2044713553796,FALSE,FALSE,NA,NA,NA,NA,7.7,8.39999961853027,NA
1965,3,8.8,-12.5128205128205,4,4,-11.6335458067742,FALSE,FALSE,4,-10.8504890544946,FALSE,FALSE,NA,NA,NA,NA,6.6,8.89999961853027,NA
1965,4,77.4,-16.3760683760684,5,5,-15.3795775528059,TRUE,FALSE,5,-14.7088961341407,TRUE,FALSE,NA,NA,NA,NA,61,62.2999992370605,NA
1965,5,28.5,-20.3076923076923,6,6,-19.3160854893138,TRUE,TRUE,6,-18.6380996739637,TRUE,TRUE,NA,NA,NA,NA,14.3,17.7000007629395,NA
1965,6,115.8,-24.1720990873533,7,7,-23.0641169853768,TRUE,TRUE,7,-22.4275733581742,TRUE,TRUE,NA,NA,NA,NA,75,72.5999984741211,NA
1965,7,130.4,-26.6805736636245,8,8,-25.7412823397075,TRUE,TRUE,8,-24.8135382704549,TRUE,TRUE,NA,NA,NA,NA,121.3,137.699996948242,NA
1965,8,13.3,-28.6466753585398,9,9,-27.7255343082115,TRUE,TRUE,9,-26.2170470423847,TRUE,TRUE,NA,NA,NA,NA,13.2,11.1999998092651,NA
1965,9,72.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,66,60.2999992370605,NA
1965,10,174.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,166.1,163.899993896484,NA
1965,11,23.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,13.3,13,NA
1965,12,56.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,38.1,38.7000007629395,NA
1966,1,22.8,NA,0,0,0,FALSE,FALSE,1,-1.16814159292035,FALSE,FALSE,NA,NA,NA,NA,23.5,23.5,NA
1966,2,110.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,98,100,NA
1966,3,93.8,NA,0,1,-1.71428571428571,FALSE,FALSE,1,-1.52212389380531,FALSE,FALSE,NA,NA,NA,NA,57.2,69.5999984741211,NA
1966,4,115.8,-2.4957264957265,1,2,-4.76190476190476,FALSE,FALSE,2,-4.74336283185841,FALSE,FALSE,NA,NA,NA,NA,86.2,82.8000030517578,NA
1966,5,40.1,-4.37606837606838,2,3,-7.68253968253968,FALSE,FALSE,3,-7.53982300884956,FALSE,FALSE,NA,NA,NA,NA,19,22.8999996185303,NA
1966,6,95.5,-5.7997971896277,3,4,-9.91876015498063,FALSE,FALSE,4,-9.36438441235833,FALSE,FALSE,NA,NA,NA,NA,66.7,63.7000007629395,NA
1966,7,10.1,NA,0,5,-11.9030121234846,TRUE,FALSE,5,-10.9082440614811,TRUE,FALSE,NA,NA,NA,NA,8.2,9.5,NA
1966,8,57.2,-1.08474576271186,1,6,-14.1392325959255,TRUE,FALSE,6,-12.8731563421829,TRUE,FALSE,NA,NA,NA,NA,36.8,40.0999984741211,NA
1966,9,48.1,-2.3728813559322,2,7,-16.0604924384452,TRUE,FALSE,7,-14.8380686228846,TRUE,FALSE,NA,NA,NA,NA,46.1,43.7000007629395,NA
1966,10,56.4,-4.32159930465015,3,8,-18.6116735408074,TRUE,TRUE,8,-16.9433317807794,TRUE,FALSE,NA,NA,NA,NA,44,56.2000007629395,NA
1966,11,153.4,NA,0,9,-18.8951381077365,TRUE,TRUE,0,0,FALSE,FALSE,NA,NA,NA,NA,132.9,161.600006103516,NA
1966,12,90,NA,0,10,-18.9266341707287,TRUE,TRUE,0,0,FALSE,FALSE,NA,NA,NA,NA,86.9,86.5999984741211,NA
1967,1,162.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,162,165.800003051758,NA
1967,2,150.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,131.6,139.800003051758,NA
1967,3,151.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,171,160,NA
1967,4,32.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,32,20.5,NA
1967,5,26.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,20.2,19.8999996185303,NA
1967,6,203.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,159,148.300003051758,NA
1967,7,20.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,11.8,10.3999996185303,NA
1967,8,186,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,179.2,178.100006103516,NA
1967,9,64.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,55,55.5999984741211,NA
1967,10,76.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,77.6,63.5999984741211,NA
1967,11,55.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,49.8,40.5999984741211,NA
1967,12,20.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,9,10.8999996185303,NA
1968,1,170.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,190.2,174.399993896484,NA
1968,2,18.2,-1.1965811965812,1,0,0,FALSE,FALSE,1,-1.52212389380531,FALSE,FALSE,NA,NA,NA,NA,8.9,12.1000003814697,NA
1968,3,103.5,-2.8034188034188,2,0,0,FALSE,FALSE,2,-2.61946902654867,FALSE,FALSE,NA,NA,NA,NA,156.1,123.199996948242,NA
1968,4,16.4,-5.77777777777778,3,0,0,FALSE,FALSE,3,-4.99115044247788,FALSE,FALSE,NA,NA,NA,NA,18.8,19,NA
1968,5,106.7,-7.86324786324786,4,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,84.4,105.5,NA
1968,6,12,-9.9649427785021,5,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,8.2,6,NA
1968,7,39.6,-13.4225698971462,6,1,-2.2992125984252,FALSE,FALSE,1,-2.52631578947368,FALSE,FALSE,NA,NA,NA,NA,30,31.7999992370605,NA
1968,8,27.8,-16.4056207446038,7,2,-3.96850393700787,FALSE,FALSE,2,-4.21052631578947,FALSE,FALSE,NA,NA,NA,NA,19,21,NA
1968,9,8.1,-20.1344343039258,8,3,-7.59055118110236,FALSE,FALSE,3,-7.29824561403509,FALSE,FALSE,NA,NA,NA,NA,0.3,2.40000009536743,NA
1968,10,4.1,-23.7925539620455,9,4,-11.1496062992126,FALSE,FALSE,4,-10.5964912280702,FALSE,FALSE,NA,NA,NA,NA,0.5,2,NA
1968,11,24.8,-27.7241778936694,10,5,-15.1496062992126,TRUE,FALSE,5,-14.5263157894737,TRUE,FALSE,NA,NA,NA,NA,20.9,20.7000007629395,NA
1968,12,104.9,-31.0404172099087,11,6,-18.5196850393701,TRUE,TRUE,6,-17.8245614035088,TRUE,TRUE,NA,NA,NA,NA,101.7,105,NA
1969,1,42,-34.4934086629002,12,7,-22.1387326584177,TRUE,TRUE,7,-21.3289861822698,TRUE,TRUE,NA,NA,NA,NA,32.7,40.5999984741211,NA
1969,2,219.4,-35.8267419962335,13,8,-23.472065991751,TRUE,TRUE,8,-21.7183667132433,TRUE,TRUE,NA,NA,NA,NA,196.4,230.199996948242,NA
1969,3,94.5,NA,0,9,-23.9165104361955,TRUE,TRUE,0,0,FALSE,FALSE,NA,NA,NA,NA,89.2,104.400001525879,NA
1969,4,174.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,170.5,171,NA
1969,5,40.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,32.2,28,NA
1969,6,129,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,71.3,77.5999984741211,NA
1969,7,28.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,21.4,22.2999992370605,NA
1969,8,138.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,129.2,120.900001525879,NA
1969,9,61.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,72.2,55.5999984741211,NA
1969,10,73.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,80.4,77,NA
1969,11,241.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,237.2,213.5,NA
1969,12,31.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,36.6,31.8999996185303,NA
1970,1,141.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,95.6,110.199996948242,NA
1970,2,42.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,38.9,45.7999992370605,NA
1970,3,92.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,75.6,69.5999984741211,NA
1970,4,34.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,NA,NA,NA,NA,25.6,28.1000003814697,NA
1970,5,15.3,-3.24786324786325,1,1,-3.36507936507937,FALSE,FALSE,1,-3.2212389380531,FALSE,FALSE,NA,NA,NA,NA,17.1,16.2000007629395,NA
1970,6,21,-6.50210053599884,2,2,-6.67216597925259,FALSE,FALSE,2,-6.44930911349169,FALSE,FALSE,1,-3.80952380952381,FALSE,FALSE,16,16.8999996185303,17.0639095306396
1970,7,0.5,-10.3665073156599,3,3,-10.4201974753156,FALSE,FALSE,3,-10.2387827977022,FALSE,FALSE,2,-7.61904761904762,FALSE,FALSE,0,0.5,0
1970,8,24.2,-14.2987107054904,4,4,-14.1052368453943,FALSE,FALSE,4,-13.9580810433163,FALSE,FALSE,3,-11.6190476190476,FALSE,FALSE,20.2,19.1000003814697,21.0431270599365
1970,9,185.9,-16.874981891931,5,5,-16.4044494438195,TRUE,FALSE,5,-15.9931687626145,TRUE,FALSE,0,0,FALSE,FALSE,152.8,177.600006103516,189.753036499023
1970,10,23.8,-19.5074605244097,6,6,-18.5776777902762,TRUE,TRUE,6,-17.6773792889303,TRUE,TRUE,1,-1.14285714285714,FALSE,FALSE,25.3,26.1000003814697,25.0008850097656
1970,11,115.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,128,133.100006103516,153.052230834961
1970,12,250.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,266.6,237,274.644500732422
1971,1,117.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,70.9,85.4000015258789,92.243278503418
1971,2,162.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,124.7,134.800003051758,140.252410888672
1971,3,88.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,81.8,77.5999984741211,81.9423828125
1971,4,62.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,33.8,41.2999992370605,39.274787902832
1971,5,75.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,43.9,44.2999992370605,45.2065811157227
1971,6,29.7,NA,0,1,-1.92125984251969,FALSE,FALSE,1,-1.26315789473684,FALSE,FALSE,1,-1.33333333333333,FALSE,FALSE,6.2,7.80000019073486,9.13979053497314
1971,7,15.9,-1.42372881355932,1,2,-4.40944881889764,FALSE,FALSE,2,-3.29824561403509,FALSE,FALSE,2,-3.42857142857143,FALSE,FALSE,8.7,13,10.282112121582
1971,8,53.6,-4.06779661016949,2,3,-7.46456692913386,FALSE,FALSE,3,-6.31578947368421,FALSE,FALSE,3,-5.90476190476191,FALSE,FALSE,41.1,41,40.4003677368164
1971,9,43.5,-6.77966101694915,3,4,-10.5511811023622,FALSE,FALSE,4,-9.33333333333333,FALSE,FALSE,4,-8.95238095238095,FALSE,FALSE,48.4,52.2000007629395,40.6702194213867
1971,10,2.5,-10.0959003331885,4,5,-13.9842519685039,TRUE,FALSE,5,-12.7719298245614,TRUE,FALSE,5,-12.5714285714286,TRUE,FALSE,2.6,1.39999997615814,2.68788051605225
1971,11,70.2,-13.3437635810517,5,6,-17.0393700787402,TRUE,FALSE,6,-16.0701754385965,TRUE,FALSE,6,-15.8095238095238,TRUE,FALSE,77.6,66,68.0030517578125
1971,12,153.5,NA,0,7,0,TRUE,FALSE,7,0,TRUE,FALSE,7,0,TRUE,FALSE,159.4,156.600006103516,147.791015625
1972,1,337.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,305.3,277.799987792969,272.584106445312
1972,2,86,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,79.9,69.0999984741211,70.3505706787109
1972,3,157.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,156.8,130.100006103516,152.911743164062
1972,4,76.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,61.6,75.4000015258789,74.3772277832031
1972,5,56.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,28,30.8999996185303,32.2152290344238
1972,6,67.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,31.5,44.5,43.0605316162109
1972,7,2.9,-1.22033898305085,1,1,-1.48031496062992,FALSE,FALSE,1,-1.47368421052632,FALSE,FALSE,1,-1.14285714285714,FALSE,FALSE,1.3,1.5,1.2696373462677
1972,8,39,-2.64406779661017,2,2,-3.08661417322835,FALSE,FALSE,2,-2.80701754385965,FALSE,FALSE,0,0,FALSE,FALSE,38.1,39.4000015258789,34.848705291748
1972,9,16.8,-5.6271186440678,3,3,-6.39370078740157,FALSE,FALSE,3,-5.47368421052632,FALSE,FALSE,1,-2.47619047619048,FALSE,FALSE,16.3,18.8999996185303,17.9363594055176
1972,10,199.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,178.4,167.600006103516,199.213592529297
1972,11,62,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,42.1,49.7000007629395,47.7990951538086
1972,12,39.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,45.1,32.0999984741211,30.5575637817383
1973,1,125.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,87,81.0999984741211,83.8920745849609
1973,2,289.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,278.8,274,274.370697021484
1973,3,51.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,21.5,30.6000003814697,22.1335582733154
1973,4,52,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,23,40.4000015258789,44.8333282470703
1973,5,23.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,19.5,21.7999992370605,24.2951316833496
1973,6,45.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,27.7,27.6000003814697,25.3916053771973
1973,7,86.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,77.3,87.1999969482422,74.7215118408203
1973,8,64,-2.71186440677966,1,1,-2.92913385826772,FALSE,FALSE,1,-2.66666666666667,FALSE,FALSE,1,-2.28571428571429,FALSE,FALSE,51.6,51.7000007629395,44.5358543395996
1973,9,45.6,-4.54237288135593,2,2,-5.16535433070866,FALSE,FALSE,2,-4.35087719298246,FALSE,FALSE,2,-4,FALSE,FALSE,32.8,38.2999992370605,31.3885669708252
1973,10,142.5,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,122.3,108.300003051758,106.550842285156
1973,11,121.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,135.7,123.800003051758,119.384719848633
1973,12,50,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,29.6,41.5,46.5986595153809
1974,1,180.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,134.4,136.199996948242,159.817779541016
1974,2,95.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,67.2,82.1999969482422,86.794921875
1974,3,246.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,251.4,216.5,234.798629760742
1974,4,158,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,136.1,160.600006103516,142.618957519531
1974,5,189.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,177.8,170.100006103516,173.653701782227
1974,6,166.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,101.8,127.900001525879,128.70149230957
1974,7,8.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,2.2,3.5,4.24098873138428
1974,8,82.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,41.5,52.7999992370605,59.979434967041
1974,9,28.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,21.5,22.5,20.6587543487549
1974,10,71.2,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,86.2,75.5999984741211,74.627082824707
1974,11,73,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,71.8,58.5999984741211,61.2787094116211
1974,12,15.1,-2.15384615384615,1,1,-2.48818897637795,FALSE,FALSE,1,-2.80701754385965,FALSE,FALSE,1,-2.47619047619048,FALSE,FALSE,4.4,4.90000009536743,5.94324731826782
1975,1,35.3,-4.17094017094017,2,2,-5.21834770653668,FALSE,FALSE,2,-5.32029188014283,FALSE,FALSE,2,-5.3054587688734,FALSE,FALSE,28.4,34.5999984741211,34.971118927002
1975,2,139.3,-6.05128205128205,3,3,-7.50406199225097,FALSE,FALSE,3,-7.62117683589505,FALSE,FALSE,3,-8.32984901277584,FALSE,FALSE,102.2,116.199996948242,117.538970947266
1975,3,184.9,NA,0,4,-9.15485564304462,FALSE,FALSE,4,-9.5680794907623,FALSE,FALSE,4,-10.1835075493612,FALSE,FALSE,107.6,106.099998474121,119.505920410156
1975,4,79.8,NA,0,5,-11.1866016747907,TRUE,FALSE,5,-11.3025927650986,TRUE,FALSE,5,-12.4274099883856,TRUE,FALSE,74.5,80.8000030517578,70.2183685302734
1975,5,13.3,-1.53846153846154,1,6,-13.9802524684414,TRUE,FALSE,6,-13.7450706412048,TRUE,FALSE,6,-14.8664343786295,TRUE,FALSE,8,7.69999980926514,8.52493286132812
1975,6,225.8,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,176.4,172.5,183.660659790039
1975,7,118.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,129.8,153.5,129.115615844727
1975,8,22,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,14.2,16.3999996185303,16.6614208221436
1975,9,43.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,35.7,32.9000015258789,32.100772857666
1975,10,104.4,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,82.8,85.1999969482422,90.0271530151367
1975,11,50.3,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,72.6,65.0999984741211,60.3251419067383
1975,12,23.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,15.3,12.8999996185303,14.2087659835815
1976,1,257.1,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,278.6,242.100006103516,253.955825805664
1976,2,203.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,197.7,171,158.273361206055
1976,3,281.6,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,241.6,234,241.748062133789
1976,4,30.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,24,23.2999992370605,23.3146514892578
1976,5,24.9,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,18.6,14.8000001907349,14.1872510910034
1976,6,102.7,NA,0,0,0,FALSE,FALSE,0,0,FALSE,FALSE,0,0,FALSE,FALSE,76.6,85.5,83.1252746582031
