"year","month","duration_bom_stn","severity_bom_stn","duration_bom_stn_declared","severity_bom_stn_declared","duration_awap","severity_awap","duration_awap_declared","severity_awap_declared","duration_emast","severity_emast","duration_emast_declared","severity_emast_declared"
1940,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1941,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1941,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1941,3,1,-1.20634920634921,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1941,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1941,5,1,-1.07936507936508,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1941,6,2,-4.63842019747532,"FALSE","FALSE",1,-3.36842105263158,"FALSE","FALSE",NA,NA,NA,NA
1941,7,3,-8.2604674415698,"FALSE","FALSE",2,-7.08771929824561,"FALSE","FALSE",NA,NA,NA,NA
1941,8,4,-11.567554055743,"FALSE","FALSE",3,-10.5263157894737,"FALSE","FALSE",NA,NA,NA,NA
1941,9,5,-14.3707036620422,"TRUE","FALSE",4,-13.3333333333333,"FALSE","FALSE",NA,NA,NA,NA
1941,10,6,-17.7407824021997,"TRUE","TRUE",5,-16.4210526315789,"TRUE","FALSE",NA,NA,NA,NA
1941,11,7,-21.2368453943257,"TRUE","TRUE",6,-19.5087719298246,"TRUE","TRUE",NA,NA,NA,NA
1941,12,8,-24.9848768903887,"TRUE","TRUE",7,-22.4561403508772,"TRUE","TRUE",NA,NA,NA,NA
1942,1,9,-28.8578927634046,"TRUE","TRUE",8,-25.8897686694613,"TRUE","TRUE",NA,NA,NA,NA
1942,2,10,-32.7944006999125,"TRUE","TRUE",9,-29.4649899083993,"TRUE","TRUE",NA,NA,NA,NA
1942,3,11,-34.6991626046744,"TRUE","TRUE",10,-29.6419810588418,"TRUE","TRUE",NA,NA,NA,NA
1942,4,12,-37.238845144357,"TRUE","TRUE",11,-30.7393261915852,"TRUE","TRUE",NA,NA,NA,NA
1942,5,13,-39.0166229221347,"TRUE","TRUE",12,-31.8366713243285,"TRUE","TRUE",NA,NA,NA,NA
1942,6,14,-40.2449693788276,"TRUE","TRUE",13,-32.187548517311,"TRUE","TRUE",NA,NA,NA,NA
1942,7,15,-40.6544181977253,"TRUE","TRUE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1942,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1942,9,1,-3.43307086614173,"FALSE","FALSE",1,-3.57894736842105,"FALSE","FALSE",NA,NA,NA,NA
1942,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1942,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1942,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1943,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1943,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1943,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1943,4,1,-2.6031746031746,"FALSE","FALSE",1,-2.23008849557522,"FALSE","FALSE",NA,NA,NA,NA
1943,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1943,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1943,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1943,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1943,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1943,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1943,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1943,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1944,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1944,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1944,3,1,-2.92063492063492,"FALSE","FALSE",1,-2.58407079646018,"FALSE","FALSE",NA,NA,NA,NA
1944,4,2,-6.0952380952381,"FALSE","FALSE",2,-5.52212389380531,"FALSE","FALSE",NA,NA,NA,NA
1944,5,3,-9.77777777777778,"FALSE","FALSE",3,-9.16814159292035,"FALSE","FALSE",NA,NA,NA,NA
1944,6,4,-13.588801399825,"FALSE","FALSE",4,-13.0277907157274,"FALSE","FALSE",NA,NA,NA,NA
1944,7,5,-17.1478565179353,"TRUE","FALSE",5,-16.6067380841484,"TRUE","FALSE",NA,NA,NA,NA
1944,8,6,-19.2580927384077,"TRUE","TRUE",6,-18.8523521192361,"TRUE","TRUE",NA,NA,NA,NA
1944,9,7,-20.2974628171479,"TRUE","TRUE",7,-19.2734047508151,"TRUE","TRUE",NA,NA,NA,NA
1944,10,8,-21.7777777777778,"TRUE","TRUE",8,-20.255860891166,"TRUE","TRUE",NA,NA,NA,NA
1944,11,9,-24.5179352580927,"TRUE","TRUE",9,-22.7120012420432,"TRUE","TRUE",NA,NA,NA,NA
1944,12,10,-27.0691163604549,"TRUE","TRUE",10,-24.8172643999379,"TRUE","TRUE",NA,NA,NA,NA
1945,1,11,-27.9580052493438,"TRUE","TRUE",11,-25.7730166123273,"TRUE","TRUE",NA,NA,NA,NA
1945,2,12,-30.8786401699788,"TRUE","TRUE",12,-28.4986803291414,"TRUE","TRUE",NA,NA,NA,NA
1945,3,13,-34.2437195350581,"TRUE","TRUE",13,-31.8615121875485,"TRUE","TRUE",NA,NA,NA,NA
1945,4,14,-36.4024496937883,"TRUE","TRUE",14,-33.8084148424158,"TRUE","TRUE",NA,NA,NA,NA
1945,5,15,-37.164354455693,"TRUE","TRUE",15,-34.4809812140972,"TRUE","TRUE",NA,NA,NA,NA
1945,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1945,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1945,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1945,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1945,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1945,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1945,12,1,-3.11811023622047,"FALSE","FALSE",1,-2.59649122807018,"FALSE","FALSE",NA,NA,NA,NA
1946,1,2,-6.61017372828396,"FALSE","FALSE",2,-5.88852662630026,"FALSE","FALSE",NA,NA,NA,NA
1946,2,3,-10.2292213473316,"FALSE","FALSE",3,-9.10976556435336,"FALSE","FALSE",NA,NA,NA,NA
1946,3,4,-13.3403324584427,"FALSE","FALSE",4,-12.1186151218755,"FALSE","FALSE",NA,NA,NA,NA
1946,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1946,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1946,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1946,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1946,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1946,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1946,10,1,-2.67716535433071,"FALSE","FALSE",1,-3.01754385964912,"FALSE","FALSE",NA,NA,NA,NA
1946,11,2,-4.53543307086614,"FALSE","FALSE",2,-4.91228070175439,"FALSE","FALSE",NA,NA,NA,NA
1946,12,3,-7.84251968503937,"FALSE","FALSE",3,-8,"FALSE","FALSE",NA,NA,NA,NA
1947,1,4,-11.1441069866267,"FALSE","FALSE",4,-11.0088495575221,"FALSE","FALSE",NA,NA,NA,NA
1947,2,5,-12.4139482564679,"TRUE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1947,3,6,-14.6996625421822,"TRUE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1947,4,7,-15.9060117485314,"TRUE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1947,5,8,-17.8742657167854,"TRUE","TRUE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1947,6,9,-19.8585176852893,"TRUE","TRUE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1947,7,10,-21.6537932758405,"TRUE","TRUE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1947,8,11,-24.6459192600925,"TRUE","TRUE",1,-2.59649122807018,"FALSE","FALSE",NA,NA,NA,NA
1947,9,12,-27.3860767404075,"TRUE","TRUE",2,-4.98245614035088,"FALSE","FALSE",NA,NA,NA,NA
1947,10,13,-30.8821397325334,"TRUE","TRUE",3,-8.63157894736842,"FALSE","FALSE",NA,NA,NA,NA
1947,11,14,-33.3703287089114,"TRUE","TRUE",4,-11.5087719298246,"FALSE","FALSE",NA,NA,NA,NA
1947,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1948,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1948,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1948,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1948,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1948,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1948,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1948,7,1,-1.35433070866142,"FALSE","FALSE",1,-1.82456140350877,"FALSE","FALSE",NA,NA,NA,NA
1948,8,2,-3.40157480314961,"FALSE","FALSE",2,-4.14035087719298,"FALSE","FALSE",NA,NA,NA,NA
1948,9,3,-4.62992125984252,"FALSE","FALSE",3,-5.26315789473684,"FALSE","FALSE",NA,NA,NA,NA
1948,10,4,-5.73228346456693,"FALSE","FALSE",4,-6.52631578947368,"FALSE","FALSE",NA,NA,NA,NA
1948,11,5,-8.97637795275591,"TRUE","FALSE",5,-9.68421052631579,"TRUE","FALSE",NA,NA,NA,NA
1948,12,6,-12.9133858267717,"TRUE","FALSE",6,-13.1228070175439,"TRUE","FALSE",NA,NA,NA,NA
1949,1,7,0,"TRUE","FALSE",7,0,"TRUE","FALSE",NA,NA,NA,NA
1949,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1949,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1949,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1949,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1949,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1949,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1949,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1949,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1949,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1949,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1949,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1950,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1950,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1950,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1950,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1950,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1950,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1950,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1950,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1950,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1950,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1950,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1950,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1951,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1951,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1951,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1951,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1951,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1951,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1951,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1951,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1951,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1951,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1951,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1951,12,1,-2.67716535433071,"FALSE","FALSE",1,-2.66666666666667,"FALSE","FALSE",NA,NA,NA,NA
1952,1,2,-5.53430821147357,"FALSE","FALSE",2,-4.89675516224189,"FALSE","FALSE",NA,NA,NA,NA
1952,2,3,-8.83589551306087,"FALSE","FALSE",3,-8.18879056047198,"FALSE","FALSE",NA,NA,NA,NA
1952,3,4,-12.2644669416323,"FALSE","FALSE",4,-11.693215339233,"FALSE","FALSE",NA,NA,NA,NA
1952,4,5,-14.4866891638545,"TRUE","FALSE",5,-13.5693215339233,"TRUE","FALSE",NA,NA,NA,NA
1952,5,6,-16.0739907511561,"TRUE","FALSE",6,-15.0914454277286,"TRUE","FALSE",NA,NA,NA,NA
1952,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1952,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1952,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1952,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1952,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1952,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1952,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1953,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1953,2,1,-1.07936507936508,"FALSE","FALSE",1,-1.02654867256637,"FALSE","FALSE",NA,NA,NA,NA
1953,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1953,4,1,-2.66666666666667,"FALSE","FALSE",1,-2.44247787610619,"FALSE","FALSE",NA,NA,NA,NA
1953,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1953,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1953,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1953,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1953,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1953,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1953,11,1,-3.18110236220472,"FALSE","FALSE",1,-3.2280701754386,"FALSE","FALSE",NA,NA,NA,NA
1953,12,2,-6.4251968503937,"FALSE","FALSE",2,-6.3859649122807,"FALSE","FALSE",NA,NA,NA,NA
1954,1,3,-7.50456192975878,"FALSE","FALSE",3,-7.69569942555504,"FALSE","FALSE",NA,NA,NA,NA
1954,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1954,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1954,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1954,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1954,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1954,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1954,8,1,-3.37007874015748,"FALSE","FALSE",1,-3.57894736842105,"FALSE","FALSE",NA,NA,NA,NA
1954,9,2,-6.61417322834646,"FALSE","FALSE",2,-6.80701754385965,"FALSE","FALSE",NA,NA,NA,NA
1954,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1954,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1954,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1955,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1955,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1955,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1955,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1955,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1955,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1955,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1955,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1955,9,1,-1.35433070866142,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1955,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1955,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1955,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1956,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1956,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1956,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1956,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1956,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1956,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1956,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1956,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1956,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1956,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1956,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1956,12,1,-1.60629921259843,"FALSE","FALSE",1,-1.75438596491228,"FALSE","FALSE",NA,NA,NA,NA
1957,1,2,-3.63804524434446,"FALSE","FALSE",2,-3.70128861977954,"FALSE","FALSE",NA,NA,NA,NA
1957,2,3,-5.4793150856143,"FALSE","FALSE",3,-5.64819127464679,"FALSE","FALSE",NA,NA,NA,NA
1957,3,4,-8.20947381577303,"FALSE","FALSE",4,-8.58624437199193,"FALSE","FALSE",NA,NA,NA,NA
1957,4,5,-11.5745531808524,"TRUE","FALSE",5,-12.090669150753,"TRUE","FALSE",NA,NA,NA,NA
1957,5,6,-15.0666166729159,"TRUE","FALSE",6,-15.5242974693371,"TRUE","FALSE",NA,NA,NA,NA
1957,6,7,-18.7516560429946,"TRUE","TRUE",7,-19.1734202763546,"TRUE","TRUE",NA,NA,NA,NA
1957,7,8,-21.7437820272466,"TRUE","TRUE",8,-22.2611395746002,"TRUE","TRUE",NA,NA,NA,NA
1957,8,9,-24.105986751656,"TRUE","TRUE",9,-24.9979816798634,"TRUE","TRUE",NA,NA,NA,NA
1957,9,10,-26.2792150981127,"TRUE","TRUE",10,-27.2435957149511,"TRUE","TRUE",NA,NA,NA,NA
1957,10,11,-28.5784276965379,"TRUE","TRUE",11,-29.6997360658283,"TRUE","TRUE",NA,NA,NA,NA
1957,11,12,-30.6886639170104,"TRUE","TRUE",12,-32.0155255395125,"TRUE","TRUE",NA,NA,NA,NA
1957,12,13,-31.9800024996875,"TRUE","TRUE",13,-33.6295606272318,"TRUE","TRUE",NA,NA,NA,NA
1958,1,14,-33.9482564679415,"TRUE","TRUE",14,-35.0808880608601,"TRUE","TRUE",NA,NA,NA,NA
1958,2,15,-36.6784151981002,"TRUE","TRUE",15,-36.8154013351964,"TRUE","TRUE",NA,NA,NA,NA
1958,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1958,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1958,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1958,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1958,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1958,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1958,9,0,0,"FALSE","FALSE",1,-1.19298245614035,"FALSE","FALSE",NA,NA,NA,NA
1958,10,1,-1.35433070866142,"FALSE","FALSE",2,-2.59649122807018,"FALSE","FALSE",NA,NA,NA,NA
1958,11,2,-2.89763779527559,"FALSE","FALSE",3,-4.14035087719298,"FALSE","FALSE",NA,NA,NA,NA
1958,12,3,-5.95275590551181,"FALSE","FALSE",4,-7.01754385964912,"FALSE","FALSE",NA,NA,NA,NA
1959,1,4,-7.34958130233721,"FALSE","FALSE",5,-8.53966775345443,"TRUE","FALSE",NA,NA,NA,NA
1959,2,0,0,"FALSE","FALSE",6,0,"TRUE","FALSE",NA,NA,NA,NA
1959,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1959,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1959,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1959,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1959,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1959,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1959,9,1,-1.73228346456693,"FALSE","FALSE",1,-1.05263157894737,"FALSE","FALSE",NA,NA,NA,NA
1959,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1959,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1959,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1960,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1960,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1960,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1960,4,1,-1.71428571428571,"FALSE","FALSE",1,-1.23893805309735,"FALSE","FALSE",NA,NA,NA,NA
1960,5,2,-3.61904761904762,"FALSE","FALSE",2,-2.69026548672566,"FALSE","FALSE",NA,NA,NA,NA
1960,6,3,-5.91826021747282,"FALSE","FALSE",3,-4.16394969725198,"FALSE","FALSE",NA,NA,NA,NA
1960,7,4,-7.8395200599925,"FALSE","FALSE",4,-5.35693215339233,"FALSE","FALSE",NA,NA,NA,NA
1960,8,5,-10.3907011623547,"TRUE","FALSE",5,-6.97096724111163,"TRUE","FALSE",NA,NA,NA,NA
1960,9,6,-12.0599925009374,"TRUE","FALSE",6,0,"TRUE","FALSE",NA,NA,NA,NA
1960,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1960,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1960,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1961,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1961,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1961,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1961,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1961,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1961,6,1,-2.36220472440945,"FALSE","FALSE",1,-2.10526315789474,"FALSE","FALSE",NA,NA,NA,NA
1961,7,2,-4.59842519685039,"FALSE","FALSE",2,-4,"FALSE","FALSE",NA,NA,NA,NA
1961,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1961,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1961,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1961,11,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1961,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1962,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1962,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1962,3,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1962,4,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1962,5,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1962,6,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1962,7,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1962,8,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1962,9,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1962,10,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1962,11,1,-1.48031496062992,"FALSE","FALSE",1,-1.82456140350877,"FALSE","FALSE",NA,NA,NA,NA
1962,12,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1963,1,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
1963,2,0,0,"FALSE","FALSE",0,0,"FALSE","FALSE",NA,NA,NA,NA
