Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,67019,1983,04,67.4,Y
IDCJAC0001,67019,1983,05,102.9,Y
IDCJAC0001,67019,1983,06,56.4,Y
IDCJAC0001,67019,1983,07,24.4,Y
IDCJAC0001,67019,1983,08,20.6,Y
IDCJAC0001,67019,1983,09,55.0,Y
IDCJAC0001,67019,1983,10,159.8,Y
IDCJAC0001,67019,1983,11,19.8,Y
IDCJAC0001,67019,1983,12,100.2,Y
IDCJAC0001,67019,1984,01,228.8,Y
IDCJAC0001,67019,1984,02,114.2,Y
IDCJAC0001,67019,1984,03,109.9,Y
IDCJAC0001,67019,1984,04,73.1,Y
IDCJAC0001,67019,1984,05,50.9,Y
IDCJAC0001,67019,1984,06,57.3,Y
IDCJAC0001,67019,1984,07,93.5,Y
IDCJAC0001,67019,1984,08,9.7,Y
IDCJAC0001,67019,1984,09,33.2,Y
IDCJAC0001,67019,1984,10,23.0,Y
IDCJAC0001,67019,1984,11,155.2,Y
IDCJAC0001,67019,1984,12,63.2,Y
IDCJAC0001,67019,1985,01,4.9,Y
IDCJAC0001,67019,1985,02,41.3,Y
IDCJAC0001,67019,1985,03,52.6,Y
IDCJAC0001,67019,1985,04,176.8,Y
IDCJAC0001,67019,1985,05,116.7,Y
IDCJAC0001,67019,1985,06,81.3,Y
IDCJAC0001,67019,1985,07,40.5,Y
IDCJAC0001,67019,1985,08,17.2,Y
IDCJAC0001,67019,1985,09,62.6,Y
IDCJAC0001,67019,1985,10,138.0,Y
IDCJAC0001,67019,1985,11,149.8,Y
IDCJAC0001,67019,1985,12,106.2,Y
IDCJAC0001,67019,1986,01,169.6,Y
IDCJAC0001,67019,1986,02,28.4,Y
IDCJAC0001,67019,1986,03,5.8,Y
IDCJAC0001,67019,1986,04,30.8,Y
IDCJAC0001,67019,1986,05,28.6,Y
IDCJAC0001,67019,1986,06,3.0,Y
IDCJAC0001,67019,1986,07,19.4,Y
IDCJAC0001,67019,1986,08,458.5,Y
IDCJAC0001,67019,1986,09,35.4,Y
IDCJAC0001,67019,1986,10,62.4,Y
IDCJAC0001,67019,1986,11,180.1,Y
IDCJAC0001,67019,1986,12,21.6,Y
IDCJAC0001,67019,1987,01,52.1,Y
IDCJAC0001,67019,1987,02,35.0,Y
IDCJAC0001,67019,1987,03,168.2,Y
IDCJAC0001,67019,1987,04,20.8,Y
IDCJAC0001,67019,1987,05,49.8,Y
IDCJAC0001,67019,1987,06,38.0,Y
IDCJAC0001,67019,1987,07,62.0,Y
IDCJAC0001,67019,1987,08,203.0,Y
IDCJAC0001,67019,1987,09,5.6,Y
IDCJAC0001,67019,1987,10,130.7,Y
IDCJAC0001,67019,1987,11,141.5,Y
IDCJAC0001,67019,1987,12,96.2,Y
IDCJAC0001,67019,1988,01,154.5,Y
IDCJAC0001,67019,1988,02,86.6,Y
IDCJAC0001,67019,1988,03,59.1,Y
IDCJAC0001,67019,1988,04,363.5,Y
IDCJAC0001,67019,1988,05,196.5,Y
IDCJAC0001,67019,1988,06,39.0,Y
IDCJAC0001,67019,1988,07,144.2,Y
IDCJAC0001,67019,1988,08,36.6,Y
IDCJAC0001,67019,1988,09,81.1,Y
IDCJAC0001,67019,1988,10,0.0,Y
IDCJAC0001,67019,1988,11,129.0,Y
IDCJAC0001,67019,1988,12,153.6,Y
IDCJAC0001,67019,1989,01,106.1,Y
IDCJAC0001,67019,1989,02,46.8,Y
IDCJAC0001,67019,1989,03,128.8,Y
IDCJAC0001,67019,1989,04,282.6,Y
IDCJAC0001,67019,1989,05,100.4,Y
IDCJAC0001,67019,1989,06,143.6,Y
IDCJAC0001,67019,1989,07,12.6,Y
IDCJAC0001,67019,1989,08,24.8,Y
IDCJAC0001,67019,1989,09,0.4,Y
IDCJAC0001,67019,1989,10,17.1,Y
IDCJAC0001,67019,1989,11,50.6,Y
IDCJAC0001,67019,1989,12,102.7,Y
IDCJAC0001,67019,1990,01,73.9,Y
IDCJAC0001,67019,1990,02,456.2,Y
IDCJAC0001,67019,1990,03,116.7,Y
IDCJAC0001,67019,1990,04,232.9,Y
IDCJAC0001,67019,1990,05,99.8,Y
IDCJAC0001,67019,1990,06,17.2,Y
IDCJAC0001,67019,1990,07,44.3,Y
IDCJAC0001,67019,1990,08,176.0,Y
IDCJAC0001,67019,1990,09,58.4,Y
IDCJAC0001,67019,1990,10,45.3,Y
IDCJAC0001,67019,1990,11,37.6,Y
IDCJAC0001,67019,1990,12,30.6,Y
IDCJAC0001,67019,1991,01,82.4,Y
IDCJAC0001,67019,1991,02,44.4,Y
IDCJAC0001,67019,1991,03,21.6,Y
IDCJAC0001,67019,1991,04,26.8,Y
IDCJAC0001,67019,1991,05,21.9,Y
IDCJAC0001,67019,1991,06,292.1,Y
IDCJAC0001,67019,1991,07,63.2,Y
IDCJAC0001,67019,1991,08,5.4,Y
IDCJAC0001,67019,1991,09,10.8,Y
IDCJAC0001,67019,1991,10,13.0,Y
IDCJAC0001,67019,1991,11,32.7,Y
IDCJAC0001,67019,1991,12,138.6,Y
IDCJAC0001,67019,1992,01,75.2,Y
IDCJAC0001,67019,1992,02,351.0,Y
IDCJAC0001,67019,1992,03,29.2,Y
IDCJAC0001,67019,1992,04,42.6,Y
IDCJAC0001,67019,1992,05,25.4,Y
IDCJAC0001,67019,1992,06,50.0,Y
IDCJAC0001,67019,1992,07,7.7,Y
IDCJAC0001,67019,1992,08,9.5,Y
IDCJAC0001,67019,1992,09,25.7,Y
IDCJAC0001,67019,1992,10,43.2,Y
IDCJAC0001,67019,1992,11,120.6,Y
IDCJAC0001,67019,1992,12,174.2,Y
IDCJAC0001,67019,1993,01,43.9,Y
IDCJAC0001,67019,1993,02,95.7,Y
IDCJAC0001,67019,1993,03,72.0,Y
IDCJAC0001,67019,1993,04,23.2,Y
IDCJAC0001,67019,1993,05,9.6,Y
IDCJAC0001,67019,1993,06,27.6,Y
IDCJAC0001,67019,1993,07,62.4,Y
IDCJAC0001,67019,1993,08,43.8,Y
IDCJAC0001,67019,1993,09,56.6,Y
IDCJAC0001,67019,1993,10,41.6,Y
IDCJAC0001,67019,1993,11,83.7,Y
IDCJAC0001,67019,1993,12,36.0,Y
IDCJAC0001,67019,1994,01,16.4,Y
IDCJAC0001,67019,1994,02,107.3,Y
IDCJAC0001,67019,1994,03,195.5,Y
IDCJAC0001,67019,1994,04,54.2,Y
IDCJAC0001,67019,1994,05,12.4,Y
IDCJAC0001,67019,1994,06,35.2,Y
IDCJAC0001,67019,1994,07,9.6,Y
IDCJAC0001,67019,1994,08,8.2,Y
IDCJAC0001,67019,1994,09,24.2,Y
IDCJAC0001,67019,1994,10,17.1,Y
IDCJAC0001,67019,1994,11,78.0,Y
IDCJAC0001,67019,1994,12,52.6,Y
IDCJAC0001,67019,1995,01,121.4,Y
IDCJAC0001,67019,1995,02,38.6,Y
IDCJAC0001,67019,1995,03,175.9,Y
IDCJAC0001,67019,1995,04,24.8,Y
IDCJAC0001,67019,1995,05,151.5,Y
IDCJAC0001,67019,1995,06,22.0,Y
IDCJAC0001,67019,1995,07,1.4,Y
IDCJAC0001,67019,1995,08,0.0,Y
IDCJAC0001,67019,1995,09,170.1,Y
IDCJAC0001,67019,1995,10,33.6,Y
IDCJAC0001,67019,1995,11,117.6,Y
IDCJAC0001,67019,1995,12,84.5,Y
IDCJAC0001,67019,1996,01,171.1,Y
IDCJAC0001,67019,1996,02,31.7,Y
IDCJAC0001,67019,1996,03,62.6,Y
IDCJAC0001,67019,1996,04,55.1,Y
IDCJAC0001,67019,1996,05,139.8,Y
IDCJAC0001,67019,1996,06,36.2,Y
IDCJAC0001,67019,1996,07,58.4,Y
IDCJAC0001,67019,1996,08,79.5,Y
IDCJAC0001,67019,1996,09,64.7,Y
IDCJAC0001,67019,1996,10,29.9,Y
IDCJAC0001,67019,1996,11,72.0,Y
IDCJAC0001,67019,1996,12,52.6,Y
IDCJAC0001,67019,1997,01,193.7,Y
IDCJAC0001,67019,1997,02,135.5,Y
IDCJAC0001,67019,1997,03,35.0,Y
IDCJAC0001,67019,1997,04,2.0,Y
IDCJAC0001,67019,1997,05,34.4,Y
IDCJAC0001,67019,1997,06,34.4,Y
IDCJAC0001,67019,1997,07,32.1,Y
IDCJAC0001,67019,1997,08,4.3,Y
IDCJAC0001,67019,1997,09,82.3,Y
IDCJAC0001,67019,1997,10,42.4,Y
IDCJAC0001,67019,1997,11,45.0,Y
IDCJAC0001,67019,1997,12,32.3,Y
IDCJAC0001,67019,1998,01,91.6,Y
IDCJAC0001,67019,1998,02,42.0,Y
IDCJAC0001,67019,1998,03,34.0,Y
IDCJAC0001,67019,1998,04,172.0,Y
IDCJAC0001,67019,1998,05,185.3,Y
IDCJAC0001,67019,1998,06,70.4,Y
IDCJAC0001,67019,1998,07,66.2,Y
IDCJAC0001,67019,1998,08,200.9,Y
IDCJAC0001,67019,1998,09,44.4,Y
IDCJAC0001,67019,1998,10,34.2,Y
IDCJAC0001,67019,1998,11,72.2,Y
IDCJAC0001,67019,1998,12,43.7,Y
IDCJAC0001,67019,1999,01,127.1,Y
IDCJAC0001,67019,1999,02,169.7,Y
IDCJAC0001,67019,1999,03,27.7,Y
IDCJAC0001,67019,1999,04,101.6,Y
IDCJAC0001,67019,1999,05,34.2,Y
IDCJAC0001,67019,1999,06,33.7,Y
IDCJAC0001,67019,1999,07,128.1,Y
IDCJAC0001,67019,1999,08,33.0,Y
IDCJAC0001,67019,1999,09,25.4,Y
IDCJAC0001,67019,1999,10,153.3,Y
IDCJAC0001,67019,1999,11,46.8,Y
IDCJAC0001,67019,1999,12,84.6,Y
IDCJAC0001,67019,2000,01,25.7,Y
IDCJAC0001,67019,2000,02,6.7,Y
IDCJAC0001,67019,2000,03,224.7,Y
IDCJAC0001,67019,2000,04,62.4,Y
IDCJAC0001,67019,2000,05,33.3,Y
IDCJAC0001,67019,2000,06,23.8,Y
IDCJAC0001,67019,2000,07,24.1,Y
IDCJAC0001,67019,2000,08,14.4,Y
IDCJAC0001,67019,2000,09,36.2,Y
IDCJAC0001,67019,2000,10,66.5,Y
IDCJAC0001,67019,2000,11,187.5,Y
IDCJAC0001,67019,2000,12,75.8,Y
IDCJAC0001,67019,2001,01,220.9,Y
IDCJAC0001,67019,2001,02,143.7,Y
IDCJAC0001,67019,2001,03,93.5,Y
IDCJAC0001,67019,2001,04,73.3,Y
IDCJAC0001,67019,2001,05,68.4,Y
IDCJAC0001,67019,2001,06,1.0,Y
IDCJAC0001,67019,2001,07,66.1,Y
IDCJAC0001,67019,2001,08,34.0,Y
IDCJAC0001,67019,2001,09,22.5,Y
IDCJAC0001,67019,2001,10,35.0,Y
IDCJAC0001,67019,2001,11,59.4,Y
IDCJAC0001,67019,2001,12,25.7,Y
IDCJAC0001,67019,2002,01,76.9,Y
IDCJAC0001,67019,2002,02,253.1,Y
IDCJAC0001,67019,2002,03,77.6,Y
IDCJAC0001,67019,2002,04,22.0,Y
IDCJAC0001,67019,2002,05,56.8,Y
IDCJAC0001,67019,2002,06,11.5,Y
IDCJAC0001,67019,2002,07,9.2,Y
IDCJAC0001,67019,2002,08,9.2,Y
IDCJAC0001,67019,2002,09,7.4,Y
IDCJAC0001,67019,2002,10,9.1,Y
IDCJAC0001,67019,2002,12,58.2,Y
IDCJAC0001,67019,2003,02,98.5,Y
IDCJAC0001,67019,2003,03,78.4,Y
IDCJAC0001,67019,2003,04,68.2,Y
IDCJAC0001,67019,2003,05,178.5,Y
IDCJAC0001,67019,2003,06,36.8,Y
IDCJAC0001,67019,2003,07,25.4,Y
IDCJAC0001,67019,2003,08,24.6,Y
IDCJAC0001,67019,2003,09,5.0,Y
IDCJAC0001,67019,2003,10,73.2,Y
IDCJAC0001,67019,2003,11,54.7,Y
IDCJAC0001,67019,2003,12,73.5,Y
IDCJAC0001,67019,2004,01,69.5,Y
IDCJAC0001,67019,2004,02,101.6,Y
IDCJAC0001,67019,2004,03,35.5,Y
IDCJAC0001,67019,2004,04,41.3,Y
IDCJAC0001,67019,2004,05,10.5,Y
IDCJAC0001,67019,2004,06,19.8,Y
IDCJAC0001,67019,2004,07,20.4,Y
IDCJAC0001,67019,2004,08,34.5,Y
IDCJAC0001,67019,2004,09,42.9,Y
IDCJAC0001,67019,2004,10,195.8,Y
IDCJAC0001,67019,2004,11,60.1,Y
IDCJAC0001,67019,2004,12,73.9,Y
IDCJAC0001,67019,2005,01,83.0,Y
IDCJAC0001,67019,2005,02,109.2,Y
IDCJAC0001,67019,2005,03,60.6,Y
IDCJAC0001,67019,2005,04,24.3,Y
IDCJAC0001,67019,2005,05,38.4,Y
IDCJAC0001,67019,2005,06,50.0,Y
IDCJAC0001,67019,2005,07,29.7,Y
IDCJAC0001,67019,2005,08,2.7,Y
IDCJAC0001,67019,2005,09,39.6,Y
IDCJAC0001,67019,2005,10,48.7,Y
IDCJAC0001,67019,2005,11,119.4,Y
IDCJAC0001,67019,2005,12,21.1,Y
IDCJAC0001,67019,2006,01,109.9,Y
IDCJAC0001,67019,2006,02,69.9,Y
IDCJAC0001,67019,2006,03,37.0,Y
IDCJAC0001,67019,2006,04,3.8,Y
IDCJAC0001,67019,2006,05,13.7,Y
IDCJAC0001,67019,2006,06,62.7,Y
IDCJAC0001,67019,2006,07,43.4,Y
IDCJAC0001,67019,2006,08,45.5,Y
IDCJAC0001,67019,2006,09,114.3,Y
IDCJAC0001,67019,2006,10,5.7,Y
IDCJAC0001,67019,2006,11,26.6,Y
IDCJAC0001,67019,2006,12,51.6,Y
IDCJAC0001,67019,2007,01,45.1,Y
IDCJAC0001,67019,2007,02,150.5,Y
IDCJAC0001,67019,2007,03,69.7,Y
IDCJAC0001,67019,2007,04,65.0,Y
IDCJAC0001,67019,2007,05,19.7,Y
IDCJAC0001,67019,2007,06,284.6,Y
IDCJAC0001,67019,2007,07,23.6,Y
IDCJAC0001,67019,2007,08,77.0,Y
IDCJAC0001,67019,2007,09,21.4,Y
IDCJAC0001,67019,2007,10,29.8,Y
IDCJAC0001,67019,2007,11,143.4,Y
IDCJAC0001,67019,2007,12,112.4,Y
IDCJAC0001,67019,2008,01,83.2,Y
IDCJAC0001,67019,2008,02,260.3,Y
IDCJAC0001,67019,2008,03,79.5,Y
IDCJAC0001,67019,2008,04,79.9,Y
IDCJAC0001,67019,2008,05,3.8,Y
IDCJAC0001,67019,2008,06,102.0,Y
IDCJAC0001,67019,2008,07,31.3,Y
IDCJAC0001,67019,2008,08,29.4,Y
IDCJAC0001,67019,2008,09,50.0,Y
IDCJAC0001,67019,2008,10,53.5,N
IDCJAC0001,67019,2008,11,73.0,Y
IDCJAC0001,67019,2008,12,71.4,Y
IDCJAC0001,67019,2009,01,22.4,Y
IDCJAC0001,67019,2009,02,140.5,Y
IDCJAC0001,67019,2009,03,54.1,Y
IDCJAC0001,67019,2009,04,111.8,Y
IDCJAC0001,67019,2009,05,91.4,Y
IDCJAC0001,67019,2009,06,52.6,Y
IDCJAC0001,67019,2009,07,27.6,Y
IDCJAC0001,67019,2009,08,5.9,Y
IDCJAC0001,67019,2009,09,16.3,Y
IDCJAC0001,67019,2009,10,84.0,N
IDCJAC0001,67019,2009,11,12.5,Y
IDCJAC0001,67019,2009,12,63.3,Y
IDCJAC0001,67019,2010,01,34.0,Y
IDCJAC0001,67019,2010,02,199.7,Y
IDCJAC0001,67019,2010,03,81.5,Y
IDCJAC0001,67019,2010,04,22.1,Y
IDCJAC0001,67019,2010,05,72.1,Y
IDCJAC0001,67019,2010,06,76.3,Y
IDCJAC0001,67019,2010,07,39.0,Y
IDCJAC0001,67019,2010,08,24.1,Y
IDCJAC0001,67019,2010,09,29.9,Y
IDCJAC0001,67019,2010,10,90.5,Y
IDCJAC0001,67019,2010,11,103.6,Y
IDCJAC0001,67019,2010,12,97.0,Y
IDCJAC0001,67019,2011,01,68.5,Y
IDCJAC0001,67019,2011,02,18.7,Y
IDCJAC0001,67019,2011,03,83.4,Y
IDCJAC0001,67019,2011,04,96.4,Y
IDCJAC0001,67019,2011,05,62.4,Y
IDCJAC0001,67019,2011,06,49.7,Y
IDCJAC0001,67019,2011,07,85.2,Y
IDCJAC0001,67019,2011,08,33.6,Y
IDCJAC0001,67019,2011,09,57.7,Y
IDCJAC0001,67019,2011,10,42.5,Y
IDCJAC0001,67019,2011,11,151.8,Y
IDCJAC0001,67019,2011,12,117.7,Y
IDCJAC0001,67019,2012,01,140.6,Y
IDCJAC0001,67019,2012,02,177.5,Y
IDCJAC0001,67019,2012,03,196.3,Y
IDCJAC0001,67019,2012,04,157.5,Y
IDCJAC0001,67019,2012,05,18.2,Y
IDCJAC0001,67019,2012,06,117.9,Y
IDCJAC0001,67019,2012,07,23.0,Y
IDCJAC0001,67019,2012,08,5.6,Y
IDCJAC0001,67019,2012,09,21.0,Y
IDCJAC0001,67019,2012,10,35.5,Y
IDCJAC0001,67019,2012,11,35.8,Y
IDCJAC0001,67019,2012,12,40.7,Y
IDCJAC0001,67019,2013,01,134.8,Y
IDCJAC0001,67019,2013,02,164.1,Y
IDCJAC0001,67019,2013,03,82.4,Y
IDCJAC0001,67019,2013,04,65.5,Y
IDCJAC0001,67019,2013,05,40.0,Y
IDCJAC0001,67019,2013,06,146.1,Y
IDCJAC0001,67019,2013,07,11.1,Y
IDCJAC0001,67019,2013,08,8.6,Y
IDCJAC0001,67019,2013,09,20.9,Y
IDCJAC0001,67019,2013,10,9.7,Y
IDCJAC0001,67019,2013,11,179.1,Y
IDCJAC0001,67019,2013,12,32.3,Y
IDCJAC0001,67019,2014,01,20.9,N
IDCJAC0001,67019,2014,02,66.2,Y
IDCJAC0001,67019,2014,03,197.0,Y
IDCJAC0001,67019,2014,04,38.5,Y
IDCJAC0001,67019,2014,05,7.2,Y
IDCJAC0001,67019,2014,06,33.9,Y
IDCJAC0001,67019,2014,07,11.1,Y
IDCJAC0001,67019,2014,08,155.0,N
IDCJAC0001,67019,2014,09,29.0,N
IDCJAC0001,67019,2014,10,80.2,N
IDCJAC0001,67019,2014,11,38.1,N
IDCJAC0001,67019,2014,12,207.3,N
IDCJAC0001,67019,2015,01,191.8,N
IDCJAC0001,67019,2015,02,35.2,N
IDCJAC0001,67019,2015,03,45.1,N
